"","Año","Mes","Sede","Producto","Peso.Kg.","Tipo.de.Envase","Pais.Origen"
"14892","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28930,"SACO(S)","BOLIVIA"
"14893","2021",7,"SANTA ROSA, TACNA","REMOLACHA, pulpa, residuos sólidos",25000,"SACO(S)","CHILE"
"14894","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",176000,"SACO(S)","BOLIVIA"
"14895","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, cajas con algún proceso de la CRF 2",238.596,"CAJA(S)","BELGICA"
"14896","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",101000,"SACO(S)","BOLIVIA"
"14897","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",118000,"SACO(S)","BOLIVIA"
"14898","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",125000,"SACO(S)","BOLIVIA"
"14899","2021",7,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MELON, semilla",0.336,"SACHETS","HOLANDA"
"14900","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MAIZ AMARILLO DURO, grano",203000,"SACO(S)","BOLIVIA"
"14901","2021",7,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MELON, semilla",0.745,"SACHETS","EEUU"
"14902","2021",7,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","SANDIA, semilla",0.835,"SACHETS","EEUU"
"14903","2021",7,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ZAPALLITO ITALIANO (CALABACIN), semilla",0.161322,"SACHETS","HOLANDA"
"14904","2021",7,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PIMIENTO, semilla",0.125,"SACHETS","HOLANDA"
"14905","2021",7,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MELON, semilla",3.377,"SACHETS","HOLANDA"
"14906","2021",7,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PIMIENTO, semilla",0.147,"SACHETS","HOLANDA"
"14907","2021",7,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TOMATE, semilla",0.045,"SACHETS","HOLANDA"
"14908","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CAUCHO, hojas ahumadas",20195,"PALETAS","GUATEMALA"
"14909","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CAUCHO, técnicamente especificado (TSNR)",40320,"PAQUETES","GUATEMALA"
"14910","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","UVA (PASAS), secas naturalmente",20000,"CAJA(S)","CHILE"
"14911","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",86946,"SACO(S)","BOLIVIA"
"14912","2021",7,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ZAPALLITO ITALIANO (CALABACIN), semilla",0.4,"SACHETS","EEUU"
"14913","2021",7,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ZAPALLITO ITALIANO (CALABACIN), semilla",5.685,"BOLSAS","EEUU"
"14914","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",86901,"PAQUETES","CHILE"
"14915","2021",7,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","COL, semilla",0.02,"SACHETS","JAPON"
"14916","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con tratamiento de secado al horno impregnación de sales",84415,"PAQUETES","CHILE"
"14917","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera en bruto con algún proceso de CRF 2",161370,"UNIDADES","CHILE"
"14918","2021",7,"PUERTO DE MATARANI , AREQUIPA","TRIGO, grano",7140000,"GRANEL","CANADA"
"14919","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",40000,"GRANEL","BOLIVIA"
"14920","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",57000,"GRANEL","BOLIVIA"
"14921","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",174000,"SACO(S)","BOLIVIA"
"14922","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56150,"GRANEL","BOLIVIA"
"14923","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",87220,"GRANEL","BOLIVIA"
"14924","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",264750,"SACO(S)","COLOMBIA"
"14925","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",23814,"CAJA(S)","ARGENTINA"
"14926","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>28.57 mm = o <34.92 mm)",195000,"FARDOS","EEUU"
"14927","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>28.57 mm = o <34.92 mm)",219770,"FARDOS","EEUU"
"14928","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",77000,"GRANEL","BOLIVIA"
"14929","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"14930","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",85000,"GRANEL","BOLIVIA"
"14931","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CANELA, triturada o pulverizada (molida)",4040,"CAJA(S)","CHINA"
"14932","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55960,"GRANEL","BOLIVIA"
"14933","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",5e+05,"SACO(S)","URUGUAY"
"14934","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","YUTE, sacos",14101,"FARDOS","INDIA"
"14935","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",42080,"PAQUETES","CHILE"
"14936","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano mondado, perlado, troceado o quebrantado",96000,"SACO(S)","CHILE"
"14937","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ AMARILLO DURO, grano",7909620,"GRANEL","ARGENTINA"
"14938","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ AMARILLO DURO, grano",1e+07,"GRANEL","ARGENTINA"
"14939","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ AMARILLO DURO, grano",1e+07,"GRANEL","ARGENTINA"
"14940","2021",7,"SANTA ROSA, TACNA","ARVEJA, grano entero",25809,"SACO(S)","CANADA"
"14941","2021",7,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"14942","2021",7,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"14943","2021",7,"SANTA ROSA, TACNA","MANZANA, fruto fresco",22579.2,"CAJA(S)","CHILE"
"14944","2021",7,"SANTA ROSA, TACNA","MANZANA, fruto fresco",22579.2,"CAJA(S)","CHILE"
"14945","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MAIZ AMARILLO DURO, grano",29000,"SACO(S)","BOLIVIA"
"14946","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",265000,"SACO(S)","URUGUAY"
"14947","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>28.57 mm = o <34.92 mm)",39170,"FARDOS","EEUU"
"14948","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MANI, grano sin cáscara",29000,"SACO(S)","BOLIVIA"
"14949","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",170500,"SACO(S)","BOLIVIA"
"14950","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",112000,"SACO(S)","BOLIVIA"
"14951","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MAIZ AMARILLO DURO, grano",174000,"SACO(S)","BOLIVIA"
"14952","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",130000,"SACO(S)","BRASIL"
"14953","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",171400,"SACO(S)","BOLIVIA"
"14954","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",255000,"SACO(S)","BRASIL"
"14955","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",255000,"SACO(S)","BRASIL"
"14956","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",130000,"SACO(S)","BRASIL"
"14957","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",143000,"SACO(S)","BOLIVIA"
"14958","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",144000,"SACO(S)","BOLIVIA"
"14959","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",142500,"SACO(S)","BOLIVIA"
"14960","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",6300,"CAJA(S)","ARGENTINA"
"14961","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",15876,"CAJA(S)","ARGENTINA"
"14962","2021",7,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ARANDANO, planta",444.35,"CAJA(S)","ESPAÑA"
"14963","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",45360,"CAJA(S)","ARGENTINA"
"14964","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",19756.8,"CAJA(S)","CHILE"
"14965","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",20305.6,"CAJA(S)","CHILE"
"14966","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",19649,"CAJA(S)","CHILE"
"14967","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",20580,"CAJA(S)","CHILE"
"14968","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",20501.6,"CAJA(S)","CHILE"
"14969","2021",7,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ALEMOW, semilla",1,"CAJA(S)","ESPAÑA"
"14970","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano mondado, perlado, troceado o quebrantado",47990,"SACO(S)","CHILE"
"14971","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",23814,"CAJA(S)","ARGENTINA"
"14972","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",22806,"CAJA(S)","ARGENTINA"
"14973","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",23814,"CAJA(S)","ARGENTINA"
"14974","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",23814,"CAJA(S)","ARGENTINA"
"14975","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",22932,"CAJA(S)","ARGENTINA"
"14976","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",23814,"CAJA(S)","ARGENTINA"
"14977","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",22680,"CAJA(S)","ARGENTINA"
"14978","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",22680,"CAJA(S)","ARGENTINA"
"14979","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","JENJIBRE(=KION), triturado o pulverizado",272.4,"CAJA(S)","CHINA"
"14980","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",118000,"SACO(S)","BOLIVIA"
"14981","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",146000,"SACO(S)","BOLIVIA"
"14982","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",190764.75,"PAQUETES","CHILE"
"14983","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","NUEZ DE NOGAL, sin cascara con algun proceso de la CRF 2",10888,"CAJA(S)","MEXICO"
"14984","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",140000,"SACO(S)","BOLIVIA"
"14985","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","HINOJO, semilla",5,"LATAS","EEUU"
"14986","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","BROCOLI, semilla",10,"LATAS","EEUU"
"14987","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","BROCOLI, semilla",200,"SACHETS","EEUU"
"14988","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COL, semilla",27,"LATAS","EEUU"
"14989","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COL, semilla",400,"SACHETS","EEUU"
"14990","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","NABO, semilla",150,"SACHETS","EEUU"
"14991","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LECHUGA, semilla",10,"LATAS","EEUU"
"14992","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LECHUGA, semilla",410,"SACHETS","EEUU"
"14993","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AJI TABASCO (=AJI JALAPEÑO, AJI MONO), semilla",5,"LATAS","EEUU"
"14994","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","BETARRAGA, semilla",20,"LATAS","EEUU"
"14995","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","BETARRAGA, semilla",250,"SACHETS","EEUU"
"14996","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ESPARRAGO, semilla",40,"SACHETS","EEUU"
"14997","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ESPINACA, semilla",40,"SACHETS","EEUU"
"14998","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ESPINACA, semilla",10,"LATAS","EEUU"
"14999","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PEPINILLO, semilla",20,"LATAS","EEUU"
"15000","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PEPINILLO, semilla",250,"SACHETS","EEUU"
"15001","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","RABANITO, semilla",300,"SACO(S)","EEUU"
"15002","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","RABANITO, semilla",200,"SACHETS","EEUU"
"15003","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TOMATE, semilla",20,"LATAS","EEUU"
"15004","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TOMATE, semilla",130,"SACHETS","EEUU"
"15005","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","BROCOLI, semilla",200,"SACHETS","EEUU"
"15006","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LECHUGA, semilla",563.5,"SACHETS","EEUU"
"15007","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ACELGA, semilla",300,"SACHETS","EEUU"
"15008","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","BETARRAGA, semilla",247,"SACHETS","EEUU"
"15009","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ESPARRAGO, semilla",100,"SACHETS","EEUU"
"15010","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ESPINACA, semilla",195,"SACHETS","EEUU"
"15011","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PEPINILLO, semilla",250,"SACHETS","EEUU"
"15012","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PEREJIL, semilla",300,"SACHETS","EEUU"
"15013","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","RABANITO, semilla",500,"SACHETS","EEUU"
"15014","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ZAPALLITO ITALIANO (CALABACIN), semilla",250,"SACHETS","EEUU"
"15015","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TOMATE, semilla",56.5,"SACHETS","EEUU"
"15016","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, harina",27800,"PACAS","COLOMBIA"
"15017","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",116070,"SACO(S)","BOLIVIA"
"15018","2021",7,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MAIZ, semilla",5,"BOLSAS","ARGENTINA"
"15019","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MAIZ AMARILLO DURO, grano",30000,"SACO(S)","BOLIVIA"
"15020","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",174000,"SACO(S)","BOLIVIA"
"15021","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",81990,"GRANEL","BOLIVIA"
"15022","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84880,"GRANEL","BOLIVIA"
"15023","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",85220,"GRANEL","BOLIVIA"
"15024","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",85000,"GRANEL","BOLIVIA"
"15025","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",85500,"GRANEL","BOLIVIA"
"15026","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",112000,"GRANEL","BOLIVIA"
"15027","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",27500,"GRANEL","BOLIVIA"
"15028","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55908,"SACO(S)","BOLIVIA"
"15029","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"15030","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56068,"SACO(S)","BOLIVIA"
"15031","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",85000,"GRANEL","BOLIVIA"
"15032","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",57345,"SACO(S)","BOLIVIA"
"15033","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARVEJA, grano partido",92532,"SACO(S)","EEUU"
"15034","2021",7,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ARROZ, grano pilado",0.85,"BOLSAS","ARGENTINA"
"15035","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"15036","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","FREJOL CASTILLA (=FREJOL CAUPI), grano",24000,"SACO(S)","GRECIA"
"15037","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALHUCEMA, flores secas al natural",810,"SACO(S)","ESPAÑA"
"15038","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84330,"GRANEL","BOLIVIA"
"15039","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"15040","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",54020,"GRANEL","BOLIVIA"
"15041","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CALABAZA, grano seco industrial",25000,"SACO(S)","CHINA"
"15042","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LAUREL, hoja seca al natural",9925,"SACO(S)","ESPAÑA"
"15043","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MAIZ AMARILLO DURO, grano",166000,"GRANEL","BOLIVIA"
"15044","2021",7,"PUERTO DE PISCO , ICA","PINO, postes de madera con algun proceso de la CRF 2",109003,"PIEZAS","EEUU"
"15045","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MAIZ AMARILLO DURO, grano",116000,"SACO(S)","BOLIVIA"
"15046","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",52500,"GRANEL","BOLIVIA"
"15047","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",194230,"GRANEL","BOLIVIA"
"15048","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",54080,"GRANEL","BOLIVIA"
"15049","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MAIZ AMARILLO DURO, grano",112000,"GRANEL","BOLIVIA"
"15050","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",145000,"SACO(S)","BOLIVIA"
"15051","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",145000,"SACO(S)","BOLIVIA"
"15052","2021",7,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","SANDIA, semilla",0.6879,"SACHETS","HOLANDA"
"15053","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano mondado, perlado, troceado o quebrantado",144000,"SACO(S)","CHILE"
"15054","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, aserrada con algún tratamiento de la CRF 2",24040,"PAQUETES","CHILE"
"15055","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, salvados, moyuelos y demas residuos del cernido de la molienda o de otros tratamientos incluso en pellets",488.224,"CAJA(S)","EEUU"
"15056","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",111767,"SACO(S)","BOLIVIA"
"15057","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",51000,"GRANEL","BOLIVIA"
"15058","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56740,"GRANEL","BOLIVIA"
"15059","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",86527,"SACO(S)","BOLIVIA"
"15060","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",57680,"GRANEL","BOLIVIA"
"15061","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",83000,"GRANEL","BOLIVIA"
"15062","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",27000,"GRANEL","BOLIVIA"
"15063","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>34.92 mm)",168980,"FARDOS","EEUU"
"15064","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",17793.5,"PAQUETES","CHILE"
"15065","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","GIRASOL, grano",66000,"SACO(S)","ARGENTINA"
"15066","2021",7,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",116000,"SACO(S)","BOLIVIA"
"15067","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","GIRASOL, grano",22000,"SACO(S)","ARGENTINA"
"15068","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PAPA, fécula",180000,"SACO(S)","ALEMANIA"
"15069","2021",7,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PHALAENOPSIS, planta in vitro",187,"CAJA(S)","HOLANDA"
"15070","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LENTEJA, grano",47174,"SACO(S)","EEUU"
"15071","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PAPA, fécula",147000,"SACO(S)","DINAMARCA"
"15072","2021",7,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","NUEZ, con cáscara seca al natural",20000,"SACO(S)","CHILE"
