"","Año","Mes","Sede","Producto","Peso.Kg.","Tipo.de.Envase","Pais.Origen"
"11526","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","UVA (PASAS), secas naturalmente",367.41,"CAJA(S)","ARGENTINA"
"11527","2021",5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TOMATE, semilla",0.004,"SACHETS","HOLANDA"
"11528","2021",5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TOMATE, semilla",0.004,"SACHETS","HOLANDA"
"11529","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MANI, grano sin cáscara",56000,"SACO(S)","BOLIVIA"
"11530","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",142500,"SACO(S)","BOLIVIA"
"11531","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",23940,"CAJA(S)","ARGENTINA"
"11532","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",135000,"SACO(S)","BRASIL"
"11533","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MAIZ AMARILLO DURO, grano",174000,"SACO(S)","BOLIVIA"
"11534","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",116000,"SACO(S)","BOLIVIA"
"11535","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CLAVO DE OLOR, entera seca al natural",12000,"SACO(S)","INDONESIA"
"11536","2021",5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ANIS O BADIANA, semilla",2,"LATAS","ITALIA"
"11537","2021",5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ENELDO, semilla",1.5,"LATAS","ITALIA"
"11538","2021",5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TOMILLO, semilla",3,"LATAS","ITALIA"
"11539","2021",5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ALBAHACA, semilla",3,"LATAS","ITALIA"
"11540","2021",5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","OREGANO, semilla",3,"LATAS","ITALIA"
"11541","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"SACO(S)","BOLIVIA"
"11542","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55500,"SACO(S)","BOLIVIA"
"11543","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",115000,"SACO(S)","BOLIVIA"
"11544","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",101000,"SACO(S)","BOLIVIA"
"11545","2021",5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","AGERATUM, semilla",6,"LATAS","ITALIA"
"11546","2021",5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","CALENDULA, semilla",2,"LATAS","ITALIA"
"11547","2021",5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","CAMPANULA, semilla",2,"LATAS","ITALIA"
"11548","2021",5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","COSMOS, semilla",2,"LATAS","ITALIA"
"11549","2021",5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MIRABEL, semilla",2,"LATAS","ITALIA"
"11550","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","NUEZ, con cáscara seca al natural",20000,"SACO(S)","CHILE"
"11551","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",116000,"SACO(S)","BOLIVIA"
"11552","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","NARANJA, fruto fresco",18100,"CAJA(S)","EEUU"
"11553","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARVEJA, grano partido",49986,"SACO(S)","CANADA"
"11554","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",111980,"GRANEL","BOLIVIA"
"11555","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55000,"GRANEL","BOLIVIA"
"11556","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",110980,"GRANEL","BOLIVIA"
"11557","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
