"","Año","Mes","Sede","Producto","Peso.Kg.","Tipo.de.Envase","Pais.Origen"
"19350","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, harina",9950,"SACO(S)","CHILE"
"19351","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, gluten",20000,"SACO(S)","FRANCIA"
"19352","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CIRUELA, seca industrialmente",21000,"CAJA(S)","CHILE"
"19353","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano aplastado o en copos (hojuelas)",129720,"SACO(S)","CHILE"
"19354","2021",9,"SANTA ROSA, TACNA","PERA, fruta fresca",22662,"CAJA(S)","CHILE"
"19355","2021",9,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"19356","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",57000,"GRANEL","BOLIVIA"
"19357","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",84500,"GRANEL","BOLIVIA"
"19358","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",51000,"GRANEL","BOLIVIA"
"19359","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",50000,"GRANEL","BOLIVIA"
"19360","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",87000,"SACO(S)","BOLIVIA"
"19361","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LILIUM (=AZUCENA), bulbo",15750,"CAJAS DE PLASTICO","HOLANDA"
"19362","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","Cosechadoras-trilladoras usadas
",367.053,"UNIDADES","ALEMANIA"
"19363","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRACTOR AGRICOLA USADO, con motor de potencia superior a 33 kW pero inferior o igual a 75 kW",4805.052,"UNIDADES","ALEMANIA"
"19364","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRACTOR AGRICOLA USADO, con motor de potencia superior a 33 kW pero inferior o igual a 75 kW",7140.842,"PIEZAS","ALEMANIA"
"19365","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CIRUELA, seca industrialmente",21000,"CAJA(S)","CHILE"
"19366","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ANIS O BADIANA, grano",26000,"SACO(S)","ESPAÑA"
"19367","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",145000,"SACO(S)","BOLIVIA"
"19368","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",116000,"SACO(S)","BOLIVIA"
"19369","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",174000,"SACO(S)","BOLIVIA"
"19370","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCARES, los demas",74420,"SACO(S)","COLOMBIA"
"19371","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, harina",20432,"PACAS","COLOMBIA"
"19372","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCARES, los demas",1e+05,"SACO(S)","COLOMBIA"
"19373","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",158745,"SACO(S)","COLOMBIA"
"19374","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",54100,"GRANEL","BOLIVIA"
"19375","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"19376","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",86000,"GRANEL","BOLIVIA"
"19377","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",140000,"GRANEL","BOLIVIA"
"19378","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",85500,"GRANEL","BOLIVIA"
"19379","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",58464,"SACO(S)","BOLIVIA"
"19380","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",115000,"GRANEL","BOLIVIA"
"19381","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",75000,"GRANEL","BOLIVIA"
"19382","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, almidon",42000,"BOLSAS","ARGENTINA"
"19383","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano aplastado o en copos (hojuelas)",52000,"SACO(S)","CHILE"
"19384","2021",9,"PUERTO DE SALAVERRY, LA LIBERTAD","MAIZ AMARILLO DURO, grano",16245330,"GRANEL","ARGENTINA"
"19385","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AJONJOLI, grano",26000,"SACO(S)","INDIA"
"19386","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR CRUDA, sólido",148700,"SACO(S)","COLOMBIA"
"19387","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MANI, grano sin cáscara",116000,"SACO(S)","BOLIVIA"
"19388","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CULTIVO DE MICROORGANISMOS PARA USO AGRICOLA",88.269,"FRASCO(S)","ITALIA"
"19389","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"19390","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",83500,"GRANEL","BOLIVIA"
"19391","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",85000,"GRANEL","BOLIVIA"
"19392","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56140,"GRANEL","BOLIVIA"
"19393","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",85500,"GRANEL","BOLIVIA"
"19394","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",58000,"GRANEL","BOLIVIA"
"19395","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",19756.8,"CAJA(S)","CHILE"
"19396","2021",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",1.5,"BOLSAS","BOLIVIA"
"19397","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MAIZ AMARILLO DURO, grano",144000,"SACO(S)","BOLIVIA"
"19398","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"19399","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",82490,"GRANEL","BOLIVIA"
"19400","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",111930,"GRANEL","BOLIVIA"
"19401","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",134500,"GRANEL","BOLIVIA"
"19402","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",140000,"GRANEL","BOLIVIA"
"19403","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"19404","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, almidon",21000,"BOLSAS","ARGENTINA"
"19405","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",145000,"SACO(S)","BOLIVIA"
"19406","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MANI, grano sin cáscara",27500,"BIG BAG","BOLIVIA"
"19407","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRACTOR DE ORUGAS, USADO",9213.1,"UNIDADES","EEUU"
"19408","2021",9,"PUERTO DE SALAVERRY, LA LIBERTAD","SOYA, pellets",510000,"GRANEL","ARGENTINA"
"19409","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",76000,"GRANEL","BOLIVIA"
"19410","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",85550,"GRANEL","BOLIVIA"
"19411","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",49340,"SACO(S)","BOLIVIA"
"19412","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",49000,"SACO(S)","BOLIVIA"
"19413","2021",9,"PUESTO DE CONTROL- CEBAF","ROSA, flores frescas cortadas",2432,"CAJA(S)","ECUADOR"
"19414","2021",9,"PUESTO DE CONTROL- CEBAF","CLAVEL, flores frescas cortadas",152,"CAJA(S)","ECUADOR"
"19415","2021",9,"PUESTO DE CONTROL- CEBAF","LILIUM (=AZUCENA), flores frescas cortadas",114,"CAJA(S)","ECUADOR"
"19416","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",19756.8,"CAJA(S)","CHILE"
"19417","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55888,"SACO(S)","BOLIVIA"
"19418","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARVEJA, grano partido",70761,"SACO(S)","EEUU"
"19419","2021",9,"PUESTO DE CONTROL- CEBAF","Maquinas y aparatos para tratamiento de arroz, usados
",29280,"UNIDADES","ECUADOR"
"19420","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",116000,"SACO(S)","BOLIVIA"
"19421","2021",9,"PUESTO DE CONTROL- CEBAF","PIMIENTA, grano seco al natural",5000,"SACO(S)","ECUADOR"
"19422","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",192201,"PAQUETES","CHILE"
"19423","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",293942,"PAQUETES","CHILE"
"19424","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",20580,"CAJA(S)","CHILE"
"19425","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",60123,"CAJA(S)","CHILE"
"19426","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","Articulos de cesteria (canastos, cestos u otros), con algun proceso de la CRF2",1813.18,"CAJA(S)","CHINA"
"19427","2021",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PIMIENTO, semilla",0.23,"SACHETS","ESPAÑA"
"19428","2021",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","SANDIA, semilla",2.51,"SACHETS","ISRAEL"
"19429","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PAPA, fécula",179925,"SACO(S)","ALEMANIA"
"19430","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","Articulos para fiestas de navidad que sean o contengan material vegetal
",3952.302,"CAJA(S)","CHINA"
"19431","2021",9,"IÑAPARI, MADRE DE DIOS","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",96000,"SACO(S)","BRASIL"
"19432","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CAMU CAMU, polvo",980,"BOLSAS","EEUU"
"19433","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano mondado, perlado, troceado o quebrantado",25000,"BOLSAS","CHILE"
"19434","2021",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TOMATE, semilla",5.98,"BALDES","EEUU"
"19435","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",57000,"GRANEL","BOLIVIA"
"19436","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"19437","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55190,"GRANEL","BOLIVIA"
"19438","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",111970,"GRANEL","BOLIVIA"
"19439","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",54351,"SACO(S)","BOLIVIA"
"19440","2021",9,"PUESTO DE CONTROL- CEBAF","CAÑA DE GUAYAQUIL, seca al natural",34000,"UNIDADES","ECUADOR"
"19441","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MAIZ AMARILLO DURO, grano",116000,"GRANEL","BOLIVIA"
"19442","2021",9,"PUESTO DE CONTROL- CEBAF","ROSA, flores frescas cortadas",2880,"CAJA(S)","ECUADOR"
"19443","2021",9,"PUESTO DE CONTROL- CEBAF","CLAVEL, flores frescas cortadas",480,"CAJA(S)","ECUADOR"
"19444","2021",9,"PUESTO DE CONTROL- CEBAF","LILIUM (=AZUCENA), flores frescas cortadas",60,"CAJA(S)","ECUADOR"
"19445","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",79500,"BOLSAS","COLOMBIA"
"19446","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","Articulos para fiestas de navidad que sean o contengan material vegetal
",281.4,"UNIDADES","CHINA"
"19447","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",19551,"CAJA(S)","CHILE"
"19448","2021",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PIMIENTO, semilla",0.094,"SACHETS","FRANCIA"
"19449","2021",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MELON, semilla",1.1385,"SACHETS","EEUU"
"19450","2021",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ZAPALLITO ITALIANO (CALABACIN), semilla",0.476,"SACHETS","HOLANDA"
"19451","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",7448,"CAJA(S)","CHILE"
"19452","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","KIWI, fruto fresco",10080,"CAJA(S)","CHILE"
"19453","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",56000,"SACO(S)","BOLIVIA"
"19454","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CANELA, corteza entera seca al natural",1200,"SACO(S)","SRI LANKA"
"19455","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CANELA, corteza entera seca al natural",4990,"CAJA(S)","SRI LANKA"
"19456","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CANELA, corteza entera seca al natural",6200,"CAJA(S)","SRI LANKA"
"19457","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",19551,"CAJA(S)","CHILE"
"19458","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",174000,"SACO(S)","BOLIVIA"
"19459","2021",9,"SANTA ROSA, TACNA","TRACTOR AGRICOLA USADO, con motor de potencia superior a 33 kW pero inferior o igual a 75 kW",4300,"UNIDADES","HOLANDA"
"19460","2021",9,"SANTA ROSA, TACNA","TRACTOR AGRICOLA USADO, con motor de potencia superior a 33 kW pero inferior o igual a 75 kW",4300,"UNIDADES","HOLANDA"
"19461","2021",9,"SANTA ROSA, TACNA","TRACTOR AGRICOLA USADO, con motor de potencia superior a 33 kW pero inferior o igual a 75 kW",4300,"UNIDADES","HOLANDA"
"19462","2021",9,"PUERTO DE MATARANI , AREQUIPA","SOYA, pellets",4e+06,"GRANEL","CHILE"
"19463","2021",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PEPINILLO, semilla",0.52,"SACHETS","HOLANDA"
"19464","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COCO, rallado seco industrial",200,"BOLSAS","CHILE"
"19465","2021",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PIMIENTO, semilla",0.477311,"SACHETS","HOLANDA"
"19466","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",140000,"SACO(S)","BOLIVIA"
"19467","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",114000,"SACO(S)","BOLIVIA"
"19468","2021",9,"PUERTO DE PAITA , PIURA","LENTEJA, grano",78927,"SACO(S)","CANADA"
"19469","2021",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","CULTIVO DE MICROORGANISMOS PARA USO AGRICOLA",34,"BOLSAS","EEUU"
"19470","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRACTOR AGRICOLA USADO, con motor de potencia superior a 33 kW pero inferior o igual a 75 kW",15675,"UNIDADES","HOLANDA"
"19471","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PAPA, fécula",105000,"SACO(S)","POLONIA"
"19472","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",140000,"SACO(S)","BOLIVIA"
"19473","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, grano",47700000,"GRANEL","CANADA"
"19474","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, grano",14239720,"GRANEL","EEUU"
"19475","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",202993,"SACO(S)","BOLIVIA"
"19476","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55990,"GRANEL","BOLIVIA"
"19477","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano aplastado o en copos (hojuelas)",14730,"CAJA(S)","ALEMANIA"
"19478","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",145000,"SACO(S)","BOLIVIA"
"19479","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",19551,"CAJA(S)","CHILE"
"19480","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, almidon",84000,"BOLSAS","ARGENTINA"
"19481","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",80477.6,"CAJA(S)","CHILE"
"19482","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",113000,"SACO(S)","BOLIVIA"
"19483","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PIMIENTA, grano seco al natural",16000,"SACO(S)","ECUADOR"
"19484","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","FOLLAJE, HOJAS, RAMAS Y DEMAS PARTES DE PLANTAS, sin flores ni capullos y hierbas, musgos y líquenes,para ramos o adornos con algún proceso de la CRF2.",11.04,"CAJA(S)","EEUU"
"19485","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","Revestimientos para el suelo de las demas fibras vegetales
",393.03,"CAJA(S)","EEUU"
"19486","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",25000,"SACO(S)","TAILANDIA"
"19487","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano mondado, perlado, troceado o quebrantado",72000,"SACO(S)","CHILE"
"19488","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALMENDRA, sin cáscara secado al natural",16329.33,"CAJA(S)","EEUU"
"19489","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",113000,"SACO(S)","BOLIVIA"
"19490","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",93076,"PAQUETES","CHILE"
"19491","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CENTENO, harina",700,"SACO(S)","CHILE"
"19492","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","SOYA, harina",100,"SACO(S)","CHILE"
"19493","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","CHIA, grano",29000,"SACO(S)","BOLIVIA"
"19494","2021",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ALGODON, semilla",1133.98,"BOLSAS","EEUU"
"19495","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","BALSA, madera aserrada con algún proceso de categoría de la CRF 2",13350,"PAQUETES","CHINA"
"19496","2021",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","CALABAZA MOSCADA, semilla",15.3,"SACHETS","ESPAÑA"
"19497","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",19551,"CAJA(S)","CHILE"
"19498","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",23058,"CAJA(S)","ARGENTINA"
"19499","2021",9,"PUERTO DE PAITA , PIURA","TURBA",38303.8,"BOLSAS","LETONIA"
"19500","2021",9,"PUERTO DE PAITA , PIURA","TURBA",18148.9,"BOLSAS","LETONIA"
"19501","2021",9,"PUERTO DE PAITA , PIURA","TURBA",38515.8,"BOLSAS","LETONIA"
"19502","2021",9,"PUERTO DE PAITA , PIURA","TURBA",36229.8,"BOLSAS","LETONIA"
"19503","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>22.22 mm = o <28.57 mm)",196690,"FARDOS","EEUU"
"19504","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano mondado, perlado, troceado o quebrantado",47000,"SACO(S)","CHILE"
"19505","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",115920,"PAQUETES","CHILE"
"19506","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",87450,"PAQUETES","CHILE"
"19507","2021",9,"PUERTO DE PAITA , PIURA","TURBA",250845,"BIG BAG","LETONIA"
"19508","2021",9,"PUESTO DE CONTROL- CEBAF","FREJOL DE PALO, grano",20950,"SACO(S)","ECUADOR"
"19509","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRACTOR AGRICOLA USADO, con motor de potencia superior a 130KW",15199,"UNIDADES","EEUU"
"19510","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",83710,"GRANEL","BOLIVIA"
"19511","2021",9,"PUERTO DE SALAVERRY, LA LIBERTAD","MAIZ AMARILLO DURO, grano",7974596,"GRANEL","ARGENTINA"
"19512","2021",9,"PUERTO DE SALAVERRY, LA LIBERTAD","MAIZ AMARILLO DURO, grano",27330000,"GRANEL","ARGENTINA"
"19513","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, las demás hojas para chapado,de las demas maderas tropicales",313.25,"PAQUETES","ITALIA"
"19514","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, láminas para chapado
",16.76,"PAQUETES","ITALIA"
"19515","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, harina",126500,"SACO(S)","COLOMBIA"
"19516","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","KIWI, fruto fresco",4800,"CAJA(S)","CHILE"
"19517","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",15993.6,"CAJA(S)","CHILE"
"19518","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",159010,"PAQUETES","CHILE"
"19519","2021",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, postes de madera con algun proceso de la CRF 2",77240,"UNIDADES","CHILE"
"19520","2021",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PEPINILLO, semilla",27.006,"SACHETS","CHILE"
"19521","2021",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","SANDIA, semilla",35.504,"SACHETS","CHILE"
"19522","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",86730,"GRANEL","BOLIVIA"
"19523","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",138000,"GRANEL","BOLIVIA"
"19524","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",28613,"SACO(S)","BOLIVIA"
"19525","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",108870,"GRANEL","BOLIVIA"
"19526","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",56359,"SACO(S)","BOLIVIA"
"19527","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",87000,"SACO(S)","BOLIVIA"
"19528","2021",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",145000,"SACO(S)","BOLIVIA"
